user_id,0,1,2,3,4,email_clicked
52a81864-567c-4110-9c59-476ed4718e13,17,701,121,622,248,[]
52a835a7-f018-4618-aab8-4f04d4718e13,94,229,82,255,107,[]
52a84234-8c00-440b-9630-44fed4718e13,100,101,102,103,104,[]
52a8939e-ea3c-4a82-9f9a-4b0fd4718e13,36,118,599,247,211,[]
52a9d586-d7a0-43f0-a3e9-4d64d4718e13,263,159,283,238,167,[]
52ab0a8b-5498-41a5-9bae-2b33d4718e13,44,12,184,840,301,[]
52aee82a-0470-46f7-b140-4c4ed4718e13,87,607,191,218,11,[]
52aeecb9-a2cc-4acd-a207-4f78d4718e13,12,614,132,262,529,[]
52b04720-5cf4-4b40-9ad3-48aed4718e13,442,116,165,263,464,[]
52b3fe26-61e8-4d11-93e0-4035d4718e13,7,56,248,574,53,[]
52c2e6ff-dc40-4d75-9875-429ed4718e13,100,101,102,103,104,[]
52c59f63-d684-4983-adeb-4273d4718e13,544,554,208,823,250,[]
52ceb7e4-f064-4ab6-b8c0-430dd4718e13,364,378,242,702,609,[]
52d01965-f260-41e3-aa9b-40cdd4718e13,58,59,266,100,62,[]
52d95981-254c-4108-9038-493ed4718e13,100,101,102,103,104,[]
52de8c01-714c-4e67-8eab-4721d4718e13,100,101,102,103,104,[]
52e0efc5-676c-4f57-9f45-4377d4718e13,100,101,102,103,104,[]
52e21c7f-6c58-40aa-bf06-9317d4718e13,135,331,860,789,853,[]
52e28dc9-3df0-4c68-8c0e-4acbd4718e13,102,267,625,111,403,[]
52e2984e-76e0-457d-95bc-4bb5d4718e13,480,203,116,138,373,[]
52e7940d-2478-4ad2-abd2-4a8dd4718e13,100,101,102,103,104,[]
52e799c4-cccc-44cd-9b41-40cad4718e13,100,101,102,103,104,[]
52f0cd02-1588-409f-aa30-4928d4718e13,100,101,102,103,104,[]
52f0fc6f-a04c-441c-a737-4b78d4718e13,53,529,262,347,335,[]
52f12121-1168-4b4b-aa69-4905d4718e13,337,829,521,544,530,[]
52f224a9-2384-499b-a474-4303d4718e13,382,410,381,344,590,[]
52f4da04-f9a0-4974-b093-4701d4718e13,34,102,256,345,630,[]
53063262-91dc-4f83-a2b9-4d6fd4718e13,517,11,121,252,191,[]
530b4578-38c4-4567-b583-4b24d4718e13,100,101,102,103,104,[]
530f2b8c-9ee8-48c7-92d8-41a1d4718e13,441,39,187,68,381,[]
5314613e-7e74-4631-a2cb-4c77d4718e13,44,69,332,686,56,[]
5314d9d2-2ee4-49de-acef-46dfd4718e13,157,208,274,48,254,[]
5315a252-a50c-4157-8782-485ed4718e13,42,39,208,250,173,[]
531ed128-d5c4-41ed-aa36-4798d4718e13,22,176,489,115,507,[]
532199b9-eaa4-465b-a268-4fded4718e13,100,101,102,103,104,[]
5321e052-aa8c-454d-8e5d-4f9dd4718e13,203,479,202,339,373,[]
5326f148-ef50-4dc9-93dc-47e2d4718e13,100,101,102,103,104,[]
53281c05-e36c-4aec-8d9f-4537d4718e13,50,8,283,210,229,[]
53285415-3e34-41a0-820d-473ad4718e13,100,101,102,103,104,[]
532a4687-92a4-4b5b-9d92-4f05d4718e13,116,58,37,338,250,[]
532a8344-58a0-4b28-bd66-4946d4718e13,135,651,139,189,44,[]
532c48cf-ec30-42ab-aac3-45c0d4718e13,69,718,510,591,412,[]
5335567c-21f0-4aed-95d5-4285d4718e13,82,69,161,178,31,[]
53392dca-6780-495a-81f3-4cefd4718e13,83,461,449,168,143,[]
533d13cb-ac00-48e2-a395-4464d4718e13,55,808,330,215,303,[]
533d4d1b-89f0-4606-81ff-4180d4718e13,196,253,187,828,721,[]
533d7fb5-e560-4ac4-9000-4441d4718e13,100,101,102,103,104,[]
533e7d61-3370-4a63-8b9f-45a4d4718e13,87,115,798,349,176,[]
5342ba5f-732c-44d0-acf5-4ffed4718e13,177,139,75,186,83,[]
5344692a-b9c4-4048-9f92-4d42d4718e13,100,101,102,103,104,[]
534d4ed7-85ec-4f9d-a0cf-411dd4718e13,3,48,460,47,50,[]
534eb770-15c4-4ecc-a7fd-45d2d4718e13,17,50,722,798,3,[]
5358c8d3-21a8-4853-a7f3-46bdd4718e13,33,41,263,35,158,[]
5358d198-0a70-4cfc-bfd6-4947d4718e13,36,40,255,31,479,[]
535e2324-febc-427b-9fab-4604d4718e13,100,101,102,103,104,[]
536237b2-d6f0-403b-8236-4374d4718e13,730,208,98,64,618,[]
5367e2bf-8470-4655-9276-450fd4718e13,83,51,86,442,138,[]
5368b22b-b1f8-4b2d-8fda-4a32d4718e13,253,31,331,440,410,[]
536a0b34-5274-4a73-8deb-4162d4718e13,100,101,102,103,104,[]
53732a6c-f090-40a0-aa56-4594d4718e13,100,101,102,103,104,[]
53734070-2278-4451-ba29-4652d4718e13,100,101,102,103,104,[]
5385d6fb-0878-49a9-9878-4aa2d4718e13,50,47,76,208,554,[]
538cddeb-542c-4783-8a14-4ffad4718e13,100,101,102,103,104,[]
5391d42d-d77c-489c-b312-4b78d4718e13,17,123,331,527,551,[]
5392ac79-228c-4085-9b84-1bf0d4718e13,100,101,102,103,104,[]
53971beb-92fc-44bd-a148-4b18d4718e13,67,512,220,782,754,[]
53997d78-b34c-467f-a420-498ed4718e13,100,101,102,103,104,[]
53999e90-3198-4091-895d-4099d4718e13,100,101,102,103,104,[]
539ac01f-1edc-4548-b0f1-d073d4718e13,100,101,102,103,104,[]
53a0016b-fe20-4ac3-ad0a-4dabd4718e13,31,255,625,639,568,[]
53a02bd5-76d4-4bb9-85eb-4d54d4718e13,87,568,625,848,194,[]
53aac660-59c8-486d-80bc-4888d4718e13,417,332,231,864,516,[]
53ac22b9-a130-45b5-b2ef-452bd4718e13,58,48,159,150,268,[]
53b40846-72e4-4cbb-9641-4411d4718e13,115,112,218,13,190,[]
53b5694e-d754-4805-a056-4c8dd4718e13,100,101,102,103,104,[]
53baf4a2-0f2c-4945-b3e4-491ad4718e13,100,101,102,103,104,[]
53c66711-31a0-43ab-a45b-4be6d4718e13,561,711,613,514,518,[]
53c7b099-40d4-4c32-bd7f-4122d4718e13,58,544,163,88,692,[]
53c7cbb3-0980-40e9-afe2-418ad4718e13,60,76,23,208,250,[]
53d8e15b-6950-4369-8fae-6821d4718e13,282,629,706,847,712,[]
53e0f2b6-65f0-47d8-8f8f-4303d4718e13,159,100,88,116,423,[]
53e245e5-c860-4d7e-9e31-42ecd4718e13,78,71,56,49,69,[]
53e87d53-3e18-46c6-a7bf-499cd4718e13,116,283,210,75,338,[]
53eb7352-d53c-440b-b6af-47ecd4718e13,196,298,187,255,200,[]
53eca309-cc20-44ca-90f6-459cd4718e13,510,518,253,56,67,[]
53edba2e-5b6c-4d3f-befb-4a75d4718e13,516,503,187,440,255,[]
53f70172-8f10-4090-85e2-410fd4718e13,100,101,102,103,104,[]
540628a3-687c-4841-a3f6-40eed4718e13,371,61,129,15,328,[]
54157b70-62b4-47e6-b34f-4d0fd4718e13,89,460,456,790,256,[]
54184956-6318-475c-9942-4467d4718e13,197,236,73,36,255,[]
541c461a-047c-4be7-9a54-40fbd4718e13,87,35,327,361,599,[]
543264be-1040-42b9-93b0-0bdcd4718e13,100,101,102,103,104,[]
5433f289-aa70-46dd-8fd8-0882d4718e13,100,101,102,103,104,[]
543a6180-2f20-44ab-beb7-4402d4718e13,187,373,26,202,510,[]
543d0b47-d4a0-4e4a-962a-4985d4718e13,240,116,41,138,195,[]
5444f6dc-a560-4018-8f70-46fed4718e13,263,282,48,245,167,[]
54476e96-4d30-4f52-95f7-41fad4718e13,179,329,494,530,119,[]
5447b1b9-8cc0-4603-a036-4393d4718e13,345,497,829,103,385,[]
544e3359-a990-4df3-a441-a147d4718e13,301,227,275,189,774,[]
544eca98-48f0-4a70-b322-407ad4718e13,120,253,139,133,108,[]
54527334-f62c-495d-8982-4d27d4718e13,56,776,518,140,11,[]
545340b5-02c0-4124-9e06-4657d4718e13,136,748,242,700,181,[]
5457370f-4a9c-4144-92af-4ef6d4718e13,281,205,287,881,314,[]
54576eeb-5b50-47d0-9174-4dccd4718e13,776,46,561,518,511,[]
5457a954-4a1c-4e5b-a578-4687d4718e13,206,4,311,191,64,[]
5457ae12-52d4-4125-9b79-4167d4718e13,75,334,168,272,388,[]
5458b5d3-2728-49fe-9f8a-473bd4718e13,177,345,104,101,58,[]
5458b9bc-fd84-482f-972e-4c07d4718e13,530,52,704,316,735,[]
545962f6-b414-4009-a639-4617d4718e13,526,530,243,316,161,[]
545a32cc-435c-4054-8a0f-42bdd4718e13,100,101,102,103,104,[]
545a8ded-745c-4230-98c2-43c9d4718e13,100,101,102,103,104,[]
545b97ee-efb4-4f92-a831-45f1d4718e13,189,13,110,251,191,[]
545ccd72-7a8c-42d2-8556-4517d4718e13,43,634,530,167,138,[]
545e7a9b-55c0-4753-9a04-449bd4718e13,100,101,102,103,104,[]
5460b938-dc54-485d-aa89-411bd4718e13,100,101,102,103,104,[]
54621aa9-6280-4e1f-a94c-4226d4718e13,43,530,415,144,33,[]
5463a446-c6f4-416e-96ab-477ad4718e13,360,303,316,278,117,[]
5464c2d2-841c-4c5d-994e-4038d4718e13,100,101,102,103,104,[]
5464c464-e688-428b-ad05-4b21d4718e13,190,215,146,280,112,[]
5464cbf7-7bec-4893-bbbe-4274d4718e13,100,101,102,103,104,[]
54656b6d-d1ec-42d0-b82a-4836d4718e13,90,829,107,122,521,[]
54662135-9404-44ca-9eab-4249d4718e13,403,413,225,327,7,[]
546640e7-b22c-4dfa-8734-a0e0d4718e13,88,64,101,304,52,[]
5469f03d-1dfc-4833-ad51-47abd4718e13,190,112,280,106,118,[]
546a571f-fcf4-4976-841a-41fcd4718e13,196,413,115,340,707,[]
546f8602-07c4-44b0-b7d6-44dfd4718e13,116,464,208,630,719,[]
5472ec9f-e948-41bc-8d67-455fd4718e13,721,244,518,218,67,[]
547c96e2-358c-4451-89b2-4ddbd4718e13,98,96,73,77,61,[]
547c9e9c-b19c-40a0-a0eb-4d58d4718e13,116,77,48,681,96,[]
547f45e5-9aa4-4052-9a57-4edfd4718e13,105,107,526,725,531,[]
547f53dd-cc84-4791-9ca2-414fd4718e13,98,116,73,96,790,[]
54803e58-d168-41f4-b8f2-11dcd4718e13,100,101,102,103,104,[]
54b4f372-6b9c-4740-82a4-4b80d4718e13,100,101,102,103,104,[]
54c66a7a-2304-4d66-bc1f-4e1fd4718e13,516,503,237,499,611,[]
54c7a0b9-03bc-4151-ae6d-4e2dd4718e13,8,93,563,501,454,[]
54c7a203-5268-4594-811f-4d50d4718e13,100,101,102,103,104,[]
54c8c2c1-e328-456c-a320-480ed4718e13,100,101,102,103,104,[]
54ca4244-2dd8-4cd6-9ce5-4e5bd4718e13,159,174,167,165,544,[]
54d0b3d8-c4e8-4441-8761-4649d4718e13,48,47,76,30,18,[]
54d115d4-a1d4-49d5-a143-4bcdd4718e13,100,101,102,103,104,[]
54dcc56c-53f8-45fe-8b2d-0046ac11001f,177,179,142,180,78,[]
54de0fd7-bbe4-4224-8568-0045ac110022,100,101,102,103,104,[]
54e5c2b6-a044-4e81-89bb-003fac110028,100,101,102,103,104,[]
54e62c0f-18c8-4ed5-a676-0040ac110028,11,129,246,71,16,[]
54e7c7a9-93c4-46bd-b8a9-0040ac110028,427,129,356,237,246,[]
54eb054a-1a7c-492e-9ea7-0045ac110028,130,246,205,201,218,[]
54ecca6c-56f0-4f10-aea2-0046ac110028,314,129,246,218,881,[]
54ee01f3-feb4-4751-b34b-0047ac110028,494,173,439,534,131,[]
54eefcf9-a974-4885-8b68-0046ac110028,45,603,819,22,209,[]
54ef0adc-4618-488b-902f-0046ac110028,151,173,280,666,561,[]
54ef4806-b828-4cd6-8cc0-003bac11002b,100,101,102,103,104,[]
54f59741-bc64-4e9b-bd3d-003cac11002b,83,119,530,727,734,[]
54fb79e7-9ac8-46d4-a0ed-003cac11002b,100,101,102,103,104,[]
54fd65f6-418c-4782-93b6-003cac11002b,100,101,102,103,104,[]
54fdae6d-e2c4-4ac2-ab1e-003dac11002b,27,484,147,690,718,[]
5502f6ce-f0e0-43b9-b4ed-0045ac11002b,100,371,470,101,159,[]
55071297-648c-4e6e-ad38-0041ac11002e,140,776,56,518,534,[]
55073fa7-861c-44c6-9891-003cac11002e,585,142,225,252,128,[]
55096f17-47f4-425b-98aa-0044ac11002e,172,171,153,693,345,[]
550b01f2-e498-4448-8de7-0052ac11002e,143,528,368,105,752,[]
550b26ba-3d48-4531-a3f2-0052ac11002e,148,630,159,114,157,[]
550c0193-01b0-4114-95c1-0051ac11002e,219,697,74,704,186,[]
55141bb8-bb2c-445e-a1dd-0053ac11002e,104,116,174,322,138,[]
5518477d-c7bc-4444-a1d9-005aac11002e,75,188,233,682,146,[]
551913c2-b9b0-401b-a120-005aac11002e,440,230,597,46,246,[]
551bef20-e4b0-4b2e-baf0-0056ac11002e,62,48,544,156,116,[]
551c3a18-7b18-41c2-befd-0024ac11002e,100,101,102,103,104,[]
5522cd8e-6c1c-4787-9c77-0027ac11002d,210,177,168,151,312,[]
55253832-6e68-47ec-ac2f-0027ac11002d,749,599,247,340,704,[]
552633ed-a650-41b0-9df2-0027ac11002d,302,251,220,848,369,[]
552bed22-e1a8-4ea7-a330-0034ac110034,329,307,582,310,312,[]
552e639e-18e4-4627-9f6b-0037ac110034,233,302,75,179,195,[]
552f98fd-232c-4886-8f7d-0035ac110033,187,196,717,486,400,[]
55312695-2fbc-4f67-9d51-003eac110034,72,39,366,134,771,[]
55351a4f-b0f8-4ca0-8006-003fac110033,209,243,582,494,17,[]
553754bc-c850-4c37-a820-003dac110034,233,75,170,214,852,[]
5537e237-b98c-43f8-95eb-0040ac110033,100,101,102,103,104,[]
553f7cb8-9f9c-4a3a-820e-0041ac110033,100,101,102,103,104,[]
55403c16-5210-4a19-821e-0042ac110033,178,166,554,238,628,[]
55422a5a-c3dc-4c1c-9f45-0028ac110040,175,310,589,186,704,[]
55424b92-8144-42e3-b5d0-0028ac110040,56,776,336,326,534,[]
554250e9-9aac-4cce-b73c-0037ac110040,186,336,776,534,56,[]
55471306-2048-48be-8a90-0039ac11003f,100,101,102,103,104,[]
554890c1-aa24-44b9-b450-003aac11000d,130,87,132,318,53,[]
554a3a8f-1f64-44b6-b334-0027ac11006f,107,282,410,555,253,[]
554b52c4-446c-4a81-80c0-0033ac11003d,151,152,50,91,532,[]
5551af6a-cc40-442d-9b49-0045ac110049,22,351,584,115,267,[]
55520326-2134-46dc-8029-0045ac110049,75,161,154,122,414,[]
55545fa0-19e8-4b41-950b-0045ac110049,22,849,140,233,218,[]
55547f07-a1c4-47f9-8acc-0041ac110019,110,112,233,546,544,[]
555992a9-c144-4403-9fa6-0043ac110019,191,83,44,119,313,[]
5559d549-e818-435f-a7b7-0043ac110019,170,528,75,233,707,[]
5559f806-0ffc-4d43-83e8-0042ac110019,276,210,203,17,249,[]
5559fb40-f394-40cd-874c-0047ac110049,172,41,631,483,470,[]
555a00df-3c0c-49a4-9e47-0047ac110049,578,630,719,61,34,[]
555b04c2-cfe0-48b1-b934-0047ac110049,686,530,685,332,18,[]
555c40cc-3de8-4bfb-b2ea-004fac110019,213,100,550,58,654,[]
555cb469-fda0-4d59-bcf1-0050ac110019,177,179,530,302,311,[]
555da685-bcac-487e-8248-0052ac110019,166,34,628,554,48,[]
555db73d-eedc-43a3-a2cb-0050ac110019,41,114,116,172,767,[]
555dbdfd-a928-44f5-8bda-0051ac110049,88,177,183,58,736,[]
555e4e98-1cb4-43e4-9713-0051ac110019,208,852,332,726,704,[]
555ef7bb-a9e4-4da2-a02a-0051ac110049,100,101,102,103,104,[]
5563153d-dddc-43f8-b00e-0051ac110049,34,442,47,48,159,[]
55632d5a-39e8-4e13-9a6e-004fac110049,34,166,540,442,48,[]
55646e62-2aa4-4c6f-bb75-004fac110049,141,177,368,184,230,[]
5564a4a1-50ac-46be-aaf2-0050ac110049,205,199,13,71,78,[]
5565da73-7b74-429b-9d49-0053ac110019,69,344,157,185,141,[]
556d7542-9708-4674-9fe2-0053ac110049,115,56,191,776,128,[]
556eafdd-ace0-477f-ad59-0055ac110049,100,101,102,103,104,[]
55700965-f338-42d5-bc09-005aac110019,185,399,346,646,112,[]
55701889-7bdc-41c8-95fe-0056ac110049,138,75,233,322,35,[]
55706397-87b0-42c6-8e86-0056ac110049,116,197,322,206,236,[]
5571f84b-f43c-4c01-9334-005bac110019,345,185,399,646,304,[]
5577dfe1-8568-4be9-95f1-0056ac110049,56,46,357,510,538,[]
557ebdba-f440-49f8-80f1-005dac110019,370,190,312,439,489,[]
55804b7c-63f0-479c-877e-005bac110019,273,116,544,167,263,[]
5582db0c-4744-4c2f-9782-005cac110019,114,41,544,630,693,[]
55883f38-8fd8-4e9f-8675-0057ac110049,54,56,173,314,128,[]
5588d565-4d80-462f-95e7-005bac110019,60,477,159,437,162,[]
55893d77-17a0-4f22-b08f-005bac110019,54,129,93,673,548,[]
558a2f86-cd80-4941-a34d-005bac110019,217,34,690,158,442,[]
558abd31-7044-43b7-bfce-0057ac110049,197,235,462,713,35,[]
558bc3a1-2d1c-451c-9635-0059ac110049,100,101,102,103,104,[]
558c20bb-24ec-41e3-a4c9-0058ac110049,54,412,248,237,605,[]
558cccbd-3660-4d14-9984-0058ac110049,232,687,545,233,546,[]
55914d88-1420-4868-b72c-0059ac110049,270,631,89,632,676,[]
55955393-b180-488d-971c-0038ac110055,233,75,177,186,530,[]
559a7a2c-bd0c-4220-822f-0039ac110025,100,101,102,103,104,[]
559aeea4-8f04-4207-9a09-003bac110055,116,219,4,544,266,[]
559d699f-617c-45f9-8f5c-0031ac11002b,191,220,335,701,143,[]
559f8999-7810-4495-9f7f-0033ac11002b,14,187,218,714,196,[]
559f9f11-7978-4104-88fb-0031ac11002b,139,696,135,511,181,[]
55a13623-fe98-4756-8e01-0028ac11000d,174,165,544,823,116,[]
55a37d06-fcac-41b7-b6e3-0032ac11002b,190,69,218,312,301,[]
55a4fa2c-0c00-41da-bc00-0031ac11002b,216,193,95,262,200,[]
55a5845a-c4a4-4aa4-a204-0027ac11000d,177,530,17,119,113,[]
55a63566-58cc-4d64-9ed8-0033ac11002b,191,44,133,198,689,[]
55a658dd-49b4-4c6b-8162-0032ac11002b,189,501,754,143,177,[]
55a67d38-fda0-4425-9baa-0033ac11002b,198,304,311,174,452,[]
55a8ec4b-1938-4308-b985-0037ac110013,144,168,692,53,311,[]
55ad6e31-cf58-4754-b9e1-0038ac110013,100,101,102,103,104,[]
55ae2def-1aa0-41b3-9c0e-0035ac110013,354,253,625,146,188,[]
55ae5334-4108-4a17-a6e3-0039ac110013,4,719,630,158,58,[]
55aea399-da60-4cf6-98e0-0036ac110013,537,497,591,383,167,[]
55b0cfaf-69a8-4147-ab8e-0048ac110013,72,136,700,216,106,[]
55b0d407-68a8-4305-bdfe-0043ac110013,210,204,243,121,202,[]
55b78dc7-1090-4078-986e-0028ac110019,219,675,685,719,630,[]
55b8f420-5538-47a7-8e48-0027ac110019,190,603,356,128,13,[]
55bf2016-9374-41fa-aaca-003eac11000d,215,190,280,354,489,[]
55c0f881-75e4-465f-9ccc-0045ac110019,56,146,187,776,784,[]
55c35b4f-4370-427a-abf6-0043ac110019,544,579,48,116,766,[]
55c88c02-d314-4493-877a-0044ac110019,56,146,511,776,784,[]
55c9b834-5248-4804-a12b-0027ac11000d,210,182,630,178,172,[]
55ca2834-c52c-48e9-a925-0046ac11000d,157,531,167,726,573,[]
55cb3239-fa88-423e-a9fc-003aac11000d,191,287,354,115,75,[]
55cc73f4-ff08-4565-909d-0047ac11000d,114,528,283,338,250,[]
55cdd80a-a908-425d-9d96-0047ac11000d,263,285,550,630,484,[]
55cfee09-99c8-4f85-ac97-0047ac11000d,201,134,543,421,673,[]
55d1b7d4-6a60-4c78-913c-0041ac11000d,100,101,102,103,104,[]
55d1edcc-2be8-428f-a21f-0042ac11000d,120,503,133,168,253,[]
55d2cc71-3798-4785-ab51-0047ac11000d,439,190,370,819,133,[]
55ddf10a-5934-4c38-b246-0052ac11000d,100,101,102,103,104,[]
55e05586-105c-4b30-9b96-0055ac11000d,168,161,31,166,701,[]
55e54f7a-550c-4174-8a3d-004cac11000d,725,339,18,157,117,[]
55f1672f-1d24-4c98-a4f3-0037ac11000d,207,209,836,701,812,[]
55f692f3-cd9c-44a3-9326-0053ac11000d,179,133,67,220,209,[]
55f6c5ef-5264-4ad8-b0ef-003cac11000d,69,168,52,356,169,[]
55f83697-3f34-46cd-960e-0041ac11000d,100,101,102,103,104,[]
55fac04e-f324-4da2-a6b9-0048ac11000d,227,326,776,534,387,[]
55fae1fd-4b60-49c6-84f2-0048ac11000d,336,776,534,56,46,[]
55fcde49-d1e0-4055-9636-0048ac11000d,116,261,544,338,304,[]
560283b3-e69c-4845-85bd-003fac11000d,100,101,102,103,104,[]
56050754-e2c8-4f44-9a2d-0053ac11000d,196,87,489,280,176,[]
56050dfa-d400-45e6-ae95-0053ac11000d,226,504,503,120,499,[]
5608bec0-fa78-4da0-a6a2-0040ac11000d,269,218,582,566,494,[]
56091add-2a18-4396-97b2-0041ac11000d,101,470,183,304,385,[]
560aaec5-0c98-4e6c-8c19-0040ac11000d,100,101,102,103,104,[]
560e4cc2-2f14-49da-94b7-0059ac11000d,243,203,255,121,204,[]
560e833e-1a14-4ac1-bbe3-0058ac11000d,236,37,97,35,165,[]
5611a24d-ed94-4645-a3ac-004aac11000d,434,263,464,116,463,[]
561294b9-6f6c-436c-99e7-0057ac11000d,210,511,120,611,133,[]
56155f46-0de0-4f4f-b3c6-0058ac11000d,100,101,102,103,104,[]
56162d19-a890-4acc-93ed-004aac11000d,116,159,238,100,423,[]
561671e1-1934-44ea-b208-004aac11000d,52,304,119,154,195,[]
56192c94-cdfc-4861-a2a7-004aac11000d,216,262,95,200,193,[]
561badfa-e0cc-4a50-bbeb-004cac11000d,216,262,95,193,53,[]
561bc8ef-c090-490e-bf59-0028ac11000d,215,279,217,56,482,[]
561e1370-67a8-49fe-bad1-003fac11000d,353,538,56,534,776,[]
561fa948-383c-459f-92e4-0045ac11000d,35,234,138,322,75,[]
561fffec-5aec-4317-ad90-0046ac11000d,257,86,532,224,770,[]
56215356-45e4-4f17-a3bc-0024ac11000d,177,174,530,219,692,[]
5624e823-2130-4b32-879f-0044ac11000d,216,53,95,262,193,[]
56262825-e5d4-49cc-8845-0045ac11000d,263,202,110,462,477,[]
562639ac-5450-4ed8-9b05-0047ac11000d,187,525,600,770,87,[]
56264ee1-bc38-4200-82a7-0034ac11000d,238,521,154,156,41,[]
5626874d-84a4-4894-aa6c-0046ac11000d,72,523,702,700,136,[]
5627a675-bd90-4da9-b1a9-0046ac11000d,257,770,663,86,139,[]
5627d5db-73ec-40fe-aae5-0025ac11000d,100,101,102,103,104,[]
5628eba9-6668-4f91-8d36-0033ac11000d,100,101,102,103,104,[]
5628fcea-dca4-4cd9-8d57-0033ac11000d,100,101,102,103,104,[]
562d25a9-c998-4218-bde0-004fac11000d,276,282,280,491,354,[]
562f8325-35f0-4819-b398-004dac11000d,461,302,521,304,101,[]
562fa0c6-ddf8-4c55-8eeb-004eac11000d,249,161,96,248,497,[]
56320857-cb7c-4587-bad8-004fac11000d,260,546,693,663,867,[]
56324d45-cb18-4ce1-8153-0039ac11000d,695,138,322,140,413,[]
563257be-13b0-47a7-8ac7-0050ac11000d,100,101,102,103,104,[]
563326d3-7718-47fe-ac9f-003bac11000d,245,276,213,586,491,[]
563806ad-0ae0-4936-8186-0050ac11000d,133,120,237,770,267,[]
5638b120-f67c-45d5-9afd-003aac11000d,48,298,539,116,442,[]
5638bc68-45e8-4bd7-80a9-003bac11000d,130,136,770,87,132,[]
563b5d8e-dfe8-47c8-97d0-0050ac11000d,42,202,197,249,267,[]
563b7b8e-8d5c-40e4-9659-0050ac11000d,266,421,484,121,162,[]
56410160-9d64-4414-b151-0057ac11000d,100,101,102,103,104,[]
5641dc37-b5d4-41a2-b80c-0057ac11000d,73,48,274,76,96,[]
56421ecb-6480-4099-bfd7-0057ac11000d,195,304,52,552,41,[]
5643b8b0-8e08-495c-a11b-00360a2a73a5,269,314,777,574,646,[]
5645d3b5-ac18-4cb5-b406-002d0a2a5fa8,514,208,426,250,554,[]
564856ff-4214-4e54-b4e3-00330a2ac408,243,274,203,204,121,[]
5649d205-824c-484a-973d-00340a2a7b7f,100,101,102,103,104,[]
5649de69-2dd0-4242-bb08-00300a2a0e2d,243,121,274,203,498,[]
